label,point
8976bf6,"(-428, 13662)"
8979a1,"(-61/4, 213/8)"
8979a2,"(8801/64, 491235/512)"
8979a3,"(-1826131973/8328996, 2623119011791/24037482456)"
8979a4,"(727/4, 15475/8)"
8979b1,"(149/25, 10797/125)"
8979b2,"(239561/1024, -108177675/32768)"
8979b3,"(3747/4, 200065/8)"
8979b4,"(739131838299/2058436900, -655872464465739347/93391282153000)"
8979c1,"(-5, 10)"
8979c2,"(-19, 71)"
8981a1,"(2, -5)"
8982b1,"(14, -79)"
8982c1,"(5, 14)"
8982c2,"(59, 446)"
8982d1,"(87, 748)"
8982d2,"(1389/16, 47977/64)"
8982e1,"(-35, 1489)"
8982e2,"(-53, 1291)"
8982e3,"(-42341/121, 614355/1331)"
8982e4,"(14438367/64009, 103190336221/16194277)"
8985a1,"(101, 850)"
8985b1,"(-5/4, 29/8)"
8985b2,"(75/4, 541/8)"
8986a1,"(-2, 2)"
8987a1,"(7, -22)"
8987c1,"(-2, 2)"
8987c2,"(-4, 23)"
8987d1,"(8, -23)"
8988f1,"(26, 21)"
8988g1,"(329, -3969)"
8989a1,"(26, 132)"
8990b1,"(1131, 37497)"
8990b2,"(52, 61)"
8990c1,"(-23, 184)"
8990c2,"(-129, 1227)"
8990c3,"(-184, 672)"
8990c4,"(472, 4824)"
8994a1,"(9, 13)"
8994b1,"(1, -4)"
8996a1,"(-5, 1)"
8996a2,"(8, 14)"
8998a1,"(1, 1)"
9003a1,"(2388/49, 12692/343)"
9003b1,"(15/4, -5/8)"
9003b2,"(63/4, 427/8)"
9006c1,"(13329/256, 1431775/4096)"
9006c2,"(839/4, 23097/8)"
9006c3,"(208999/900, 66889847/27000)"
9006c4,"(-133/4, 2499/8)"
9006d1,"(79, 8)"
9006e1,"(415, 8324)"
9006f1,"(794, -22285)"
9008a1,"(3, 2)"
9009a1,"(2, 58)"
9009a2,"(-15, 94)"
9009g1,"(511, 6286)"
9009h1,"(13, 49)"
9009n1,"(32, 121)"
9010d1,"(-46, 183)"
9010d2,"(30, -545)"
9015a1,"(-5/4, 31/8)"
9015a2,"(43/4, 19/8)"
9015b1,"(17, 17)"
9015b2,"(-33, 18)"
9016f1,"(2513/16, 126567/64)"
9016f2,"(630, 15778)"
9016g1,"(54, 245)"
9016h1,"(9569/169, 5580030/2197)"
9016h2,"(259659001/38025, -4146069054574/7414875)"
9016i1,"(51, 196)"
9016i2,"(695, 17836)"
9016k1,"(35, 49)"
9016l1,"(2429, 115003)"
9018e1,"(11, -2)"
9018g1,"(-4739/400, 43481/8000)"
9018g2,"(-3, 4)"
9018h1,"(-3, 3)"
9018i1,"(7, -13)"
9020a1,"(-9, 44)"
9020a2,"(66, 540)"
9020b1,"(259/9, 451/27)"
9020b2,"(-14, 330)"
9021a1,"(-16, 11)"
9021a2,"(1121, 36784)"
9021e1,"(5, 6)"
9022d1,"(112, 968)"
9022e1,"(3, 0)"
9023a1,"(247/36, 2689/216)"
9023a2,"(4879/900, 482573/27000)"
9024a1,"(559/25, 5348/125)"
9024a2,"(69, 560)"
9024b1,"(7, 24)"
9024b2,"(15, 8)"
9024c1,"(4, 61)"
9024d1,"(-50/9, 1/27)"
9024e1,"(3, 36)"
9024e2,"(-16, 329)"
9024e3,"(131, 1316)"
9024e4,"(176, 1015)"
9024f1,"(4, 13)"
9024f2,"(-1340/49, 533/343)"
9024g1,"(44, 487)"
9024h1,"(4, 1)"
9024r1,"(13, 18)"
9024r2,"(-1, 72)"
9024s1,"(45, 252)"
9024s2,"(141, 1092)"
9024t1,"(-18, 3)"
9024u1,"(-14, 27)"
9024v1,"(-1141, 40608)"
9024v2,"(11981, 1192860)"
9024w1,"(-3, 12)"
9024w2,"(45, 276)"
9024x1,"(-38/9, 1/27)"
9024y1,"(-2, 3)"
9024z1,"(13, 60)"
9024z2,"(-518/9, 33605/27)"
9024bi1,"(1568853/1849, 1938486816/79507)"
9024bi2,"(3393, 195048)"
9024bj1,"(-2, 1)"
9024bk1,"(0, 3)"
9024bl1,"(28, 47)"
9024bm1,"(87, 1008)"
9024bm2,"(-1935/16, 50337/64)"
9024bm3,"(30712711/14161, -167505479280/1685159)"
9024bm4,"(-473, 6392)"
9024bn1,"(90, -243)"
9024bn2,"(117, 5076)"
9024bo1,"(-10, 9)"
9024bp1,"(-2, 3)"
9024bq1,"(-4, 9)"
9025a1,"(19, 9)"
9025a2,"(26975364/36481, 59664634090/6967871)"
9025b1,"(3613/9, 157924/27)"
9025g1,"(22312/289, 3099944/4913)"
9025g2,"(314, 5113)"
9025h1,"(2976/25, -2191/125)"
9025h2,"(544, 40)"
9025i1,"(425/16, 843/64)"
9025i2,"(-30469437852917017775/34399834592261776, -3045254335445093006866887/6380203507108547106377024)"
9025j1,"(5, -3)"
9025j2,"(-21435/121, -663/1331)"
9026a1,"(-9, 28)"
9026a2,"(-11, 26)"
9027b1,"(2, -122)"
9027c1,"(158, 1927)"
9027d1,"(4, -11)"
9028a1,"(139, 14)"
9028b1,"(198, 2738)"
9028c1,"(-2, 42)"
9030d1,"(12, 36)"
9030d2,"(-26, 48)"
9030d3,"(-89, 48)"
9030d4,"(-31, 530)"
9030f1,"(-2, 176)"
9030f2,"(-23, 764)"
9030h1,"(31, 152)"
9030h2,"(-37, 72)"
9030h3,"(-142, 72)"
9030h4,"(-87, 718)"
9030i1,"(6, -14)"
9030i2,"(-24, 334)"
9030j1,"(-32, 278)"
9030j2,"(-112, 2313)"
9030j3,"(434, -207)"
9030j4,"(51, -2084)"
9030o1,"(-96803/9, 91991/27)"
9030o2,"(8444533, 24534209333)"
9030o3,"(8446493, 24528454773)"
9030o4,"(283614157/3249, -1073607855811/185193)"
9030p1,"(3, -37)"
9030p2,"(-33, 231)"
9030w1,"(128, 1490)"
9030w2,"(254, 650)"
9030w3,"(24976/25, 3287984/125)"
9030w4,"(1042741/400, -581255899/8000)"
9030x1,"(6, 24)"
9030x2,"(20, 26)"
9030ba1,"(-50, -500)"
9030ba2,"(110, -2260)"
9030bb1,"(264, -6207)"
9030bb2,"(-900, 16575)"
9030bc1,"(0, -1680)"
9030bc2,"(394, -2132)"
9030bc3,"(510, 1620)"
9030bc4,"(1794, -732)"
9036b1,"(683, 17814)"
9036b2,"(16987593/23104, -56900899845/3511808)"
9036c1,"(11, 18)"
9036d1,"(11, 486)"
9040c1,"(151, 1820)"
9040c2,"(40, 130)"
9040d1,"(1799, 75950)"
9040d2,"(1737031/961, 2252591250/29791)"
9040d3,"(-923, 40672)"
9040d4,"(-300368297/4036081, -58795427844894/8108486729)"
9040e1,"(7, 22)"
9040f1,"(10, 6)"
9040g1,"(34, 150)"
9042a1,"(-9, 9)"
9042a2,"(35, 185)"
9042e1,"(1, 2)"
9042e2,"(45, 145)"
9042f1,"(-25, 92)"
9042f2,"(19, -284)"
9042h1,"(42, -120)"
9042h2,"(210, 3888)"
9042j1,"(-102, 414)"
9042j2,"(-278, 238)"
9044f1,"(-32, 98)"
9044g1,"(-1, 6)"
9045a1,"(20, 36)"
9046a1,"(21, 3)"
9046b1,"(5, 9)"
9048a1,"(-745041/3721, -5272229/226981)"
9048a2,"(40792482/3721, -260404003916/226981)"
9048b1,"(208625/289, 56635858/4913)"
9048e1,"(-5, 15)"
9048e2,"(286, 4680)"
9048e3,"(1405/4, 25695/8)"
9048e4,"(90, 468)"
9048f1,"(17, 10)"
9048h1,"(-24, 4872)"
9048h2,"(-2444, 20184)"
9048i1,"(11, 18)"
9048j1,"(-203, 39)"
9048j2,"(580, 10140)"
9048k1,"(597, 14548)"
9048l1,"(-1, 48)"
9048p1,"(19, 15)"
9048p2,"(-34, 78)"
9048p3,"(-88, 24)"
9048p4,"(24, 252)"
9050a1,"(12, 56)"
9050b1,"(-58, 316)"
9050b2,"(111, 1392)"
9050d1,"(52, 36)"
9052b1,"(-103391/2304, -4303/110592)"
9052c1,"(-77, 26)"
9054a1,"(-1, 2)"
9054b1,"(-15, 9)"
9054c1,"(-3496/49, 12242/343)"
9054d1,"(3391/25, 157424/125)"
9054i1,"(17, -49)"
9054j1,"(569, 13229)"
9054j2,"(-567346/4489, -741637/300763)"
9054j3,"(3241657745/3171961, -25335677405975/5649262541)"
9054j4,"(-2439/49, 387547/343)"
9054k1,"(-84, 330)"
9054k2,"(-408, 15558)"
9054m1,"(79/4, 619/8)"
9054n1,"(55, -136)"
9054o1,"(215, -107)"
9054p1,"(15, -20)"
9054q1,"(29, -258)"
9054r1,"(7, 23)"
9054r2,"(19, 17)"
9058a1,"(298, 4987)"
9058a2,"(2689/9, 134264/27)"
9058b1,"(1, 10)"
9058b2,"(15, 3)"
9058c1,"(12, 9)"
9058c2,"(-4, 23)"
9060c1,"(80, 405)"
9060d1,"(19, -90)"
9060e1,"(1, 15)"
9060e2,"(0, -90)"
9060f1,"(53, 6)"
9060g1,"(-4, 30)"
9060h1,"(53, 162)"
9061a1,"(44, 326)"
9063a1,"(16, 32)"
9063c1,"(6, 37)"
9063c2,"(-3, 172)"
9063e1,"(33, 238)"
9065b1,"(-8, 2)"
9065c1,"(110, -907)"
9065d1,"(1210/9, 40277/27)"
9065d2,"(538, 12226)"
9065e1,"(-50, 2)"
9066a1,"(3, 9)"
9066a2,"(11, 12)"
9066c1,"(10, 91)"
9072a1,"(51, -294)"
9072b1,"(43, -98)"
9072c1,"(2677, 141596)"
9072d1,"(46, 28)"
9072e1,"(76, 667)"
9072f1,"(0, 3)"
9072p1,"(31, 154)"
9072q1,"(111, 126)"
9072r1,"(159, 1834)"
9072s1,"(-1, 14)"
9072t1,"(6, 7)"
9072u1,"(9, -64)"
9072v1,"(66, 441)"
9072w1,"(37, 208)"
9072w2,"(-3, 72)"
9074a1,"(-7, 20)"
9074a2,"(26, 143)"
9075a1,"(6, -14)"
9075b1,"(220050/169, 100636775/2197)"
9075b2,"(5180, 371160)"
9075c1,"(8026/25, 623411/125)"
9075d1,"(-16, 13)"
9075d2,"(40, -333)"
9075j1,"(26, 60)"
9075j2,"(411, 8409)"
9075k1,"(-89, 1496)"
9075k2,"(377, 6111)"
9075k3,"(3323/4, 73323/8)"
9075k4,"(147, 3976)"
9075l1,"(5633/169, 105773/2197)"
9075l2,"(147, 414)"
9075l3,"(9222, 879714)"
9075l4,"(-67, 1667)"
9075l5,"(-243, 13734)"
9075l6,"(208, 6067)"
9075l7,"(1473, -918)"
9075l8,"(187, -9206)"
9075m1,"(757/4, 23771/8)"
9075n1,"(61/4, 359/8)"
9075n2,"(-3051/100, 1520107/1000)"
9075o1,"(8, -38)"
9075q1,"(13, 77)"
9075q2,"(21, 286)"
9075r1,"(-23, 424)"
9075s1,"(4477/9, 264874/27)"
9075s2,"(2027, 78299)"
9076a1,"(2, 6)"
9078b1,"(-9, 13)"
9078b2,"(-18, 13)"
9078c1,"(-357/4, 2495/8)"
9078c2,"(660, 17080)"
9078c3,"(-28941/100, 84103/1000)"
9078c4,"(3701891/4900, -5034832671/343000)"
9078d1,"(-15, 55)"
9078d2,"(-32, 38)"
9078g1,"(-512, 2416)"
9078g2,"(-196, 4544)"
9078g3,"(-866, 1798)"
9078g4,"(-3880726/1225, 64375912/42875)"
9078k1,"(2, 35)"
9078k2,"(-16, 59)"
9078k3,"(-34, 41)"
9078k4,"(595/4, 14399/8)"
9080a1,"(3, 1)"
9080b1,"(358, -6810)"
9080c1,"(139, 1135)"
9080d1,"(1076/25, 3399/125)"
9084b1,"(-7, 6)"
9085a1,"(-2, 2)"
9085d1,"(285, 1023)"
9086a1,"(33, 22)"
9086b1,"(97, 925)"
9086c1,"(-8, 20)"
9086c2,"(-165/4, 167/8)"
9086d1,"(1, 1)"
9086e1,"(111, -53)"
9086f1,"(71, 580)"
9086g1,"(5, 144)"
9088g1,"(-219075/2401, -1756/117649)"
9088h1,"(-3, 4)"
9089a1,"(17, 19)"
9089a2,"(31, 137)"
9090e1,"(15, 15)"
9090f1,"(-25, 26)"
9090f2,"(-25, 575)"
9090g1,"(193, 2716)"
9090h1,"(-49, 27362)"
9090h2,"(47, 30914)"
9090i1,"(21, -78)"
9090i2,"(-3, 114)"
9090j1,"(-1, 5)"
9090m1,"(3, -5)"
9090n1,"(397, 8441)"
9090o1,"(61, -571)"
9090o2,"(277, 941)"
9090p1,"(-7, 30)"
9090p2,"(47/4, 759/8)"
9090p3,"(1661/16, 2289/64)"
9090p4,"(143/4, 2391/8)"
9090q1,"(-57, -404)"
9090q2,"(-375, 8368)"
9090q3,"(1077, -368)"
9090q4,"(-279, 9616)"
9090s1,"(1175, 36276)"
9090t1,"(107/4, 789/8)"
9090bb1,"(119, 912)"
9090bc1,"(47, -249)"
9092a1,"(4, -2)"
9093a1,"(-139/4, 77/8)"
9093c1,"(4, 4)"
9096d1,"(134, -1516)"
9096e1,"(19, -81)"
9099a1,"(7, 3)"
9099b1,"(12, 38)"
9100d1,"(21, 619)"
9100e1,"(1134, 19201)"
9100g1,"(48, 321)"
9100h1,"(-4, 14)"
9100l1,"(-27, 70)"
9100l2,"(-854/9, 343/27)"
9100m1,"(232, 1715)"
9100n1,"(-6, 91)"
9100n2,"(369, 6591)"
9102b1,"(584, -15237)"
9102c1,"(-1, 24)"
9102c2,"(27, -68)"
9102d1,"(30, -182)"
9102h1,"(248, 3812)"
9104a1,"(9, 4)"
9105b1,"(-28, 14)"
9105d1,"(4, 3)"
9106a1,"(7/4, 123/8)"
9106a2,"(-849/100, 14619/1000)"
9106a3,"(-15318401/324900, 4730472103/185193000)"
9106a4,"(2278399/4900, -3521542247/343000)"
9108b1,"(44, 3)"
9108c1,"(4, 3)"
9108d1,"(1326144/361, -1524097161/6859)"
9108e1,"(-3, 27)"
9108g1,"(149, 333)"
9108h1,"(8, 423)"
9108i1,"(3, 18)"
9108i2,"(-26, 154)"
9108j1,"(1235, 43380)"
9108j2,"(545/4, 4455/8)"
9108p1,"(97, 891)"
9108q1,"(32, 171)"
9108r1,"(33113/16, -7019485/64)"
9108r2,"(-3319/4, -498157/8)"
9108s1,"(1, 9)"
9108t1,"(6924, 517891)"
9109a1,"(2, 0)"
9112b1,"(-314/49, 9255/343)"
9112b2,"(-27, 210)"
9112b3,"(-709/25, 25536/125)"
9112b4,"(2035/9, 74060/27)"
9112c1,"(165, 2114)"
9112d1,"(153, 1887)"
9112d2,"(-8, 6)"
9114e1,"(2211, 99222)"
9114e2,"(69611/25, 7800894/125)"
9114f1,"(624, 7709)"
9114f2,"(-1707/169, 50693018/2197)"
9114g1,"(346, 2675)"
9114g2,"(29167/4, -4951757/8)"
9114h1,"(97, 809)"
9114h2,"(-99, 74)"
9114i1,"(80, -536)"
9114i2,"(-43, 130)"
9114j1,"(13, -31)"
9114k1,"(88, -706)"
9114l1,"(382, 22961)"
9114l2,"(-409, 42540)"
9114m1,"(2253, 102985)"
9114m2,"(20620/9, 2738749/27)"
9114n1,"(18, 22)"
9114n2,"(90, -41)"
9114o1,"(-108, 274)"
9114o2,"(-76, 306)"
9114p1,"(4113, 257251)"
9114p2,"(1334, 38067)"
9114r1,"(13, 91)"
9114r2,"(535/4, 2303/8)"
9114s1,"(189, 109)"
9114s2,"(287, 2151)"
9114s3,"(40789/25, -7529573/125)"
9114s4,"(-455/9, 191749/27)"
9114t1,"(115/4, 77/8)"
9114t2,"(127, 1232)"
9114t3,"(851/4, 1125/8)"
9114t4,"(6609/64, 759899/512)"
9114ba1,"(-248, 1006)"
9114ba2,"(-76, -10006)"
9114ba3,"(1502, 3806)"
9114ba4,"(648, 39366)"
9119b1,"(-51/4, 7/8)"
9119c1,"(105/16, 221/64)"
9119c2,"(-2876/49, 4388/343)"
9119d1,"(0, 5)"
9120a1,"(100, 1206)"
9120a2,"(-87, 900)"
9120b1,"(-4, 2)"
9120b2,"(-7, 36)"
9120e1,"(-5, 10)"
9120e2,"(115, 1080)"
9120e3,"(25, 50)"
9120e4,"(109, 1150)"
9120f1,"(0, 342)"
9120f2,"(19, 684)"
9120g1,"(13/4, 69/8)"
9120g2,"(-6, 9)"
9120h1,"(6, 6)"
9120h2,"(-5, -12)"
9120i1,"(21, 114)"
9120i2,"(97, 228)"
9120n1,"(-8, 12)"
9120n2,"(653/4, 16281/8)"
9120n3,"(-31, 100)"
9120n4,"(13/4, 231/8)"
9120o1,"(11, 30)"
9120o2,"(24, 50)"
9120p1,"(2, 12)"
9120p2,"(2, 30)"
9120r1,"(-174, 1140)"
9120r2,"(1935, 71250)"
9120r3,"(426, 1710)"
9120r4,"(211, 3780)"
9123b1,"(3, 7)"
9126a1,"(-2, 2)"
9126a2,"(6, -15)"
9126b1,"(23, 242)"
9126c1,"(23, 73)"
9126d1,"(20, -2)"
9126e1,"(20, 102)"
9126h1,"(127, 1373)"
9126h2,"(11041/81, 908461/729)"
9126h3,"(-3, 255)"
9126s1,"(-3, 8)"
9126bc1,"(23, 79)"
9126bd1,"(-3, 27)"
9126be1,"(-211, 2302)"
9126bf1,"(235/4, 3141/8)"
9126bf2,"(-107, 1574)"
9126bf3,"(-6371/9, 10219/27)"
9126bg1,"(1, 17)"
9126bg2,"(-25, 20)"
9126bh1,"(-7, 4)"
9126bj1,"(79/4, 255/8)"
9126bj2,"(127, 1457)"
9126bj3,"(179, 586)"
9126bk1,"(23, 664)"
9127a1,"(4, -2)"
9129a1,"(4, 2)"
9129c1,"(276, 4564)"
9130c1,"(124, -78)"
9130d1,"(-81, 560)"
9130d2,"(-325, 4312)"
9130d3,"(4903/4, 343441/8)"
9130d4,"(525, 6457)"
9130k1,"(14, -57)"
9132a1,"(-8, 36)"
9132a2,"(52, 420)"
9132b1,"(-4, 3)"
9132c1,"(-1687/16, 3/64)"
9134a1,"(2, 1)"
9135a1,"(-31, 304)"
9135a2,"(66, 661)"
9135b1,"(17, 7)"
9135b2,"(705/4, 4613/8)"
9135e1,"(70224/25, -18202128/125)"
9135e2,"(876, 14367)"
9135f1,"(-72, 690)"
9135f2,"(-70, 10083)"
9135f3,"(1631, 17202)"
9135f4,"(-328, 14055)"
9135g1,"(-8, 44)"
9135g2,"(-77/4, 217/8)"
9135g3,"(16281/64, 1549377/512)"
9135g4,"(931/4, 27433/8)"
9135n1,"(6, 17)"
9135n2,"(12, -76)"
9135o1,"(55, -365)"
9136e1,"(0, 3)"
9138b1,"(121, 323)"
9138c1,"(7, -10)"
9140b1,"(3001/9, 147437/27)"
9140b2,"(1284, 45750)"
9142b1,"(293, 2413)"
9142c1,"(31, -17)"
9144a1,"(16, -6)"
9144b1,"(16, 39)"
9144b2,"(143, 1612)"
9144h1,"(14, 54)"
9144i1,"(58, 72)"
9144j1,"(-16, 2)"
9145a1,"(2, 205)"
9145a2,"(127, 167)"
9146a1,"(1228/9, 19678/27)"
9146a2,"(420, 7860)"
9149a1,"(15, -6)"
9149b1,"(-2, 11)"
9149d1,"(0, -25)"
9150a1,"(5, -115)"
9150g1,"(105, 405)"
9150j1,"(2124372527689/1267858449, 3004937372418238453/45144635793543)"
9150j2,"(3495302/361, 6184218489/6859)"
9150j3,"(3475301252097/3345241, 6475151736186359399/6118445789)"
9150j4,"(26921, 4344867)"
9150j5,"(4155517, 8468478491)"
9150j6,"(1315199770545537958/98313590533041, -380644356912039466827896626/974810808797662621161)"
9150k1,"(-18, -329)"
9150l1,"(11, -54)"
9150m1,"(42, 166)"
9150n1,"(-98, 611)"
9150n2,"(83, -2238)"
9150o1,"(7, 56)"
9150o2,"(62, -84)"
9150s1,"(-9, 58)"
9150s2,"(39, 163)"
9150t1,"(115, 617)"
9150t2,"(805, -23278)"
9150u1,"(-11, -67)"
9150u2,"(9, -167)"
9150v1,"(79, -162)"
9150v2,"(-515, 10382)"
9150w1,"(442, 7879)"
9150x1,"(482, -9841)"
9152a1,"(58, 1177)"
9152a2,"(97616267898/57259489, 13630330337187817/433282553263)"
9152b1,"(20, 13)"
9152c1,"(4, 13)"
9152c2,"(5828/49, 279019/343)"
9152d1,"(11, 32)"
9152k1,"(19, 64)"
9152l1,"(20, 91)"
9152m1,"(111, 1144)"
9152n1,"(395, 7744)"
9152o1,"(11, 16)"
9152p1,"(1, 13)"
9152t1,"(41/4, 93/8)"
9152t2,"(-3, 39)"
9152t3,"(-11, 15)"
9152t4,"(24, 156)"
9152u1,"(55, 88)"
9152v1,"(6, 13)"
9152w1,"(-75, 192)"
9152x1,"(69, 528)"
9152y1,"(2446/9, 120367/27)"
9152z1,"(22, 143)"
9152z2,"(454/9, 2197/27)"
9152ba1,"(85, -1408)"
9152ba2,"(-875, 42592)"
9152bb1,"(21, 96)"
9152bc1,"(1, 24)"
9153a1,"(-13/4, 21/8)"
9153b1,"(-2, 2)"
9155a1,"(-387/16, 3387/64)"
9155b1,"(8, -17)"
9156d1,"(-30, 360)"
9156d2,"(-2263/64, 168885/512)"
9156e1,"(671, 8505)"
9156e2,"(1034, 9810)"
9156f1,"(470, 686)"
9156f2,"(1793, -882)"
9156g1,"(25, 91)"
9156g2,"(134, 1326)"
9156h1,"(-10, 378)"
9156i1,"(10, 14)"
9156i2,"(-71, 162)"
9156k1,"(-79, -147)"
9156k2,"(12, -3402)"
9159a1,"(22, 95)"
9159b1,"(45, 319)"
9160b1,"(3, -20)"
9162a1,"(-85, 181)"
9162i1,"(87, 321)"
9162j1,"(88, 212)"
9162k1,"(15, -12)"
9162o1,"(63, 352)"
9162p1,"(-1, 9)"
9162q1,"(21, -65)"
9162r1,"(-4107/16, 12709/64)"
9163f1,"(100, 219)"
9164b1,"(14, 58)"
9165a1,"(46, 211)"
9168f1,"(2, 10)"
9168f2,"(26, 110)"
9168g1,"(349/4, 23/8)"
9168h1,"(130, 1442)"
9168h2,"(7522/49, 375950/343)"
9168h3,"(48725986/30625, -325147771234/5359375)"
9168h4,"(40315234/261121, 145657413950/133432831)"
9170a1,"(22, -186)"
9170b1,"(21, 45)"
9170c1,"(-20, 360)"
9171a1,"(-189418/14161, 12395739/1685159)"
9171a2,"(-542/49, 23470/343)"
9171c1,"(1333293669/8128201, -18190746436770/23173501051)"
9171d1,"(41809/2916, 6891515/157464)"
9174a1,"(-3, 241)"
9174a2,"(16, -157)"
9174b1,"(92, 795)"
9174b2,"(-14, 155)"
9175a1,"(5, 12)"
9176b1,"(58, 37)"
9176c1,"(-1, 8)"
9176d1,"(-1, 3)"
9178b1,"(175, 2207)"
9180b1,"(316, 2890)"
9180c1,"(-3, 35)"
9180c2,"(-52, 750)"
9186c1,"(4, 2)"
9186d1,"(311/4, 3153/8)"
9186d2,"(340/9, 4835/27)"
9186e1,"(-4, 3)"
9190c1,"(14, 35)"
9190c2,"(54, 270)"
9190d1,"(6, -5)"
9192a1,"(1, 6)"
9192f1,"(0, 14)"
9192f2,"(54, 364)"
9192g1,"(-227/9, 7660/27)"
9192h1,"(8, 48)"
9192h2,"(35, 6)"
9194a1,"(0, 4)"
9194b1,"(-1, 1)"
9194d1,"(13, 9)"
9195a1,"(-214, 1228)"
9195b1,"(5, 10)"
9195c1,"(25, 32)"
9195d1,"(5, 35)"
9196b1,"(35, -38)"
9196c1,"(55, 418)"
9196d1,"(15, -242)"
9196e1,"(-58871/3600, -9773533/216000)"
9196e2,"(-767/9, 8470/27)"
9197a1,"(18, 66)"
9197a2,"(155, 1893)"
9198c1,"(222, 132)"
9198d1,"(62969/121, -16045152/1331)"
9198d2,"(2081, 93312)"
9198d3,"(54041/25, -11408029/125)"
9198d4,"(275, 1578)"
9198e1,"(1, 8)"
9198e2,"(-15, 39)"
9198h1,"(-15, 14)"
9198h2,"(39, 176)"
9198l1,"(77, 465)"
9198l2,"(-139, 1833)"
9198m1,"(5, -21)"
9200a1,"(-13, 25)"
9200b1,"(27, 125)"
9200c1,"(-338/9, 298/27)"
9200o1,"(13/4, 15/8)"
9200p1,"(-8, 2)"
9200y1,"(-1, 2)"
9200z1,"(-95/4, 625/8)"
9200ba1,"(-25, 450)"
9200ba2,"(149, 32)"
9200bb1,"(343, 6325)"
9200bb2,"(3007/9, 176275/27)"
9200bc1,"(4, 46)"
9200bc2,"(124, 6)"
9200bd1,"(10, 25)"
9200be1,"(-25, 50)"
9200bf1,"(337/16, 1905/64)"
9200bg1,"(42, 150)"
9200bg2,"(15586/25, 534/125)"
9201b1,"(-2, 1)"
9202b1,"(130, 623)"
9204c1,"(-104/9, 1/27)"
9204e1,"(360, 6372)"
9204e2,"(-93, 354)"
9205i1,"(0, 2)"
9206a1,"(6, 5)"
9207a1,"(25, 77)"
9210b1,"(-25, 237)"
9210b2,"(-30, 217)"
9210g1,"(190, -2255)"
9212b1,"(7, 14)"
9213a1,"(-47, 26)"
9213b1,"(5821198/15129, 13371085132/1860867)"
9213b2,"(13864/9, 1572799/27)"
9213c1,"(16, -9)"
9213d1,"(-5312/81, 16858/729)"
9213e1,"(-5, 16)"
9213f1,"(-11, 1)"
9214b1,"(114, 1490)"
9214c1,"(54, -27)"
9214e1,"(12667/36, 1388435/216)"
9214e2,"(623275/1764, -500481227/74088)"
9215a1,"(331431/1156, -28801379/39304)"
9215b1,"(-155/36, -89/216)"
9215d1,"(-80/9, 481/27)"
9218a1,"(-9, 87)"
9218c1,"(122, 195)"
9218d1,"(-11, 22)"
9219c1,"(395, 8403)"
9219d1,"(-2, 1)"
9220a1,"(6, 5)"
9220a2,"(11, 30)"
9220b1,"(381/4, 7335/8)"
9220b2,"(30781/324, 5360255/5832)"
9222c1,"(-111, 157)"
9222c2,"(478, 10723)"
9222f1,"(-12, 85)"
9222g1,"(-80, 278)"
9222g2,"(9139/100, 847067/1000)"
9222h1,"(25, -119)"
9222i1,"(-4, 8)"
9222i2,"(2, 14)"
9222j1,"(-36, 48)"
9222j2,"(472, 8584)"
9222j3,"(-30747804/60025, 3766599684/14706125)"
9222j4,"(3714, 224082)"
9225a1,"(-6, 730)"
9225b1,"(15, 37)"
9225c1,"(8, -5)"
9225d1,"(121/4, 2415/8)"
9225m1,"(740, 18886)"
9225n1,"(9/4, 23/8)"
9225u1,"(1534, 46264)"
9225v1,"(1, 13)"
9225v2,"(-26, 184)"
9225w1,"(20, 112)"
9225x1,"(-12, 78)"
9225x2,"(-173/4, 249/8)"
9225y1,"(-36, 130)"
9225y2,"(34, -530)"
9225z1,"(59, 364)"
9225ba1,"(18, 209)"
9225bb1,"(136, 2353)"
9228a1,"(9, -54)"
9232a1,"(87, 798)"
9232a2,"(-27, 112)"
9234c1,"(2, 1)"
9234d1,"(-37, 379)"
9234e1,"(17, 67)"
9234e2,"(-29, 104)"
9235a1,"(5, 10)"
9238a1,"(54, 134)"
9238b1,"(6, 13)"
9240c1,"(31, 143)"
9240c2,"(130, 1144)"
9240c3,"(505, 8606)"
9240c4,"(541/4, 8879/8)"
9240g1,"(-3040047/2704, -4199830129/140608)"
9240g2,"(-367467/169, -834633558/2197)"
9240g3,"(1238843633/61009, -21823181758598/15069223)"
9240g4,"(-3710, 409640)"
9240h1,"(12, 52)"
9240h2,"(2, 56)"
9240h3,"(-30, 60)"
9240h4,"(57, 54)"
9240n1,"(-15, -525)"
9240n2,"(135, 990)"
9240n3,"(123, 726)"
9240n4,"(723, 186)"
9240q1,"(-4, 30)"
9240q2,"(6, 112)"
9240q3,"(249, 3402)"
9240q4,"(105, 86)"
9240r1,"(241, 4617)"
9240r2,"(-120, 9234)"
9240r3,"(-370, 4484)"
9240r4,"(1574, 22952)"
9240s1,"(11, -98)"
9240x1,"(7, 22)"
9240y1,"(24, 220)"
9240y2,"(-70, 440)"
9240y3,"(689, 14850)"
9240y4,"(190, 420)"
9240y5,"(2089, 60750)"
9240y6,"(7245/4, 605625/8)"
9240z1,"(-42589/361, -4359/6859)"
9240z2,"(-126, 114)"
9240z3,"(3504, -206796)"
9240z4,"(2296/9, 68248/27)"
9240ba1,"(737, -13122)"
9240bb1,"(44, 144)"
9240bb2,"(-21, 30)"
